rule,label,affine,mle_mean,mle_sd,n_inf,samples,v_front_mean,v_front_sd,D_norm_mean,D_norm_sd,fill_mean,fill_sd,h_final_mean,r_final_mean,cone_grows
14871,B0124/S0234,False,1.203177,0.045316,0,10,0.233832,0.052782,0.005083,0.003172,0.081429,0.036649,75.30,14.40,True
14877,B0234/S0234,False,0.992421,0.009900,0,10,0.644900,0.239913,0.060423,0.028336,0.114624,0.043985,990.10,43.30,True
14924,B236/S0234,False,1.344870,0.001808,0,10,0.960014,0.013084,0.352348,0.010292,0.382091,0.009580,7060.90,67.40,True
14964,B2456/S0234,False,1.370984,0.001484,0,10,0.928768,0.023711,0.325452,0.010184,0.377122,0.013531,6543.30,65.30,True
14972,B23456/S0234,False,0.758003,0.011792,0,10,0.360018,0.380139,0.085631,0.090696,0.164234,0.173317,1703.90,25.10,True
15010,B157/S0234,False,1.437714,0.002918,0,10,0.822340,0.290076,0.265704,0.094108,0.318059,0.112657,5334.90,57.80,True
15078,B12567/S0234,False,1.342880,0.002327,0,10,0.915138,0.020050,0.303426,0.009674,0.362229,0.017330,6090.70,64.00,True
15194,B13468/S0234,False,1.494601,0.002062,0,10,0.981713,0.014761,0.382925,0.006253,0.397349,0.009987,7657.80,68.80,True
15588,B2567/S1234,False,1.366862,0.001899,0,10,0.909096,0.013731,0.308202,0.007371,0.372459,0.009346,6137.20,63.50,True
15649,B058/S1234,False,1.404042,0.058047,0,10,0.182641,0.070729,0.004037,0.002314,0.090229,0.042507,62.40,11.30,True
15742,B1234568/S1234,False,0.725397,0.011898,0,10,0.468312,0.323483,0.100824,0.069796,0.223628,0.154708,2058.40,33.10,True
15927,B01245/S01234,False,0.962546,0.051292,0,10,0.074137,0.144979,0.001158,0.002788,0.009541,0.021840,18.00,4.70,False
15937,B06/S01234,False,1.113042,0.063137,0,10,0.028238,0.014963,0.000354,0.000200,0.373506,0.258228,5.40,1.80,False
16006,B127/S01234,False,1.135988,0.044202,0,10,0.091668,0.056164,0.001016,0.000578,0.200690,0.285185,15.50,5.60,False
16178,B1458/S01234,False,1.288348,0.003080,0,10,0.921257,0.020042,0.313908,0.015549,0.369395,0.014467,6315.30,64.50,True
16210,B1468/S01234,False,1.537666,0.002073,0,10,0.986641,0.014304,0.394447,0.008076,0.405179,0.007006,7931.60,69.10,True
16214,B12468/S01234,False,1.501211,0.002799,0,10,0.971355,0.017044,0.366732,0.010644,0.388567,0.008754,7310.30,68.00,True
16216,B3468/S01234,False,1.247465,0.003693,0,10,0.918426,0.025970,0.304587,0.012841,0.360829,0.013328,6098.30,64.00,True
16275,B01478/S01234,False,1.318311,0.002078,0,10,0.943047,0.018343,0.327091,0.012446,0.367654,0.015890,6575.90,66.10,True
16316,B234578/S01234,False,0.905322,0.005861,0,10,0.707972,0.249249,0.185083,0.065123,0.298139,0.105196,3715.90,49.60,True
16400,B4/S5,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
16561,B0457/S5,False,1.071234,0.004038,0,10,0.865916,0.029124,0.203103,0.008231,0.270670,0.012841,4028.20,60.30,True
16598,B12467/S5,False,1.740756,0.000797,0,10,1.000000,0.000000,0.416648,0.007106,0.416648,0.007106,8330.10,70.00,True
16604,B23467/S5,False,1.500409,0.002779,0,10,0.936815,0.012665,0.339244,0.005721,0.386317,0.008068,6775.40,65.30,True
16628,B24567/S5,False,1.462556,0.073135,0,10,0.103878,0.019052,0.001773,0.000869,0.148818,0.069300,27.20,6.40,True
16646,B128/S5,False,1.203886,0.003395,0,10,0.723216,0.381397,0.210333,0.111030,0.257072,0.135838,4179.80,50.60,True
16664,B348/S5,False,0.760543,0.126951,0,10,0.072276,0.099826,0.000130,0.000184,0.005007,0.008571,2.00,4.50,False
16748,B23568/S5,False,1.508616,0.001094,0,10,0.978486,0.012870,0.377123,0.005276,0.393897,0.008791,7502.10,68.40,True
16756,B24568/S5,False,1.302534,0.039247,0,10,0.254130,0.059970,0.006285,0.002173,0.092864,0.027732,100.20,15.90,True
16926,B1234/S05,False,1.255487,0.001248,0,10,0.869030,0.021235,0.260106,0.012174,0.343748,0.014267,5218.60,60.60,True
16977,B046/S05,False,1.215472,0.007356,0,10,0.895680,0.019387,0.223502,0.008268,0.278159,0.006870,4507.70,62.30,True
17020,B23456/S05,False,1.065288,0.038821,0,10,0.254728,0.045629,0.007717,0.002406,0.111216,0.028477,117.80,15.60,True
17079,B012457/S05,False,1.507003,0.002096,0,10,0.967621,0.011751,0.358492,0.007339,0.382821,0.010506,7210.70,67.60,True
17192,B358/S05,False,1.262306,0.237857,0,10,0.129847,0.025377,0.000711,0.000215,0.038309,0.008399,10.90,8.00,True
17198,B12358/S05,False,1.541875,0.001736,0,10,0.971337,0.007694,0.373754,0.008992,0.395963,0.007407,7487.00,67.90,True
17270,B124568/S05,False,1.306207,0.137060,0,10,0.417757,0.046419,0.020840,0.006764,0.114971,0.024941,356.60,28.10,True
17314,B1578/S05,False,1.416258,0.002379,0,10,0.958504,0.018147,0.274148,0.006949,0.298337,0.008238,5474.50,66.90,True
17377,B05678/S05,False,0.931160,0.004950,0,10,0.702833,0.250021,0.139494,0.050884,0.227738,0.080908,2847.80,49.50,True
17451,B0135/S15,False,1.827229,0.000857,0,10,1.000000,0.000000,0.450040,0.004358,0.450040,0.004358,9003.40,70.00,True
17819,B013478/S15,False,1.587955,0.001437,0,10,0.981531,0.014267,0.389248,0.008267,0.404053,0.011456,7792.60,68.80,True
17892,B25678/S15,False,1.617704,0.001243,0,10,0.993508,0.011349,0.361419,0.004400,0.366236,0.009045,7221.40,69.60,True
17939,B014/S015,False,1.465906,0.001637,0,10,0.989553,0.010885,0.361541,0.006593,0.369194,0.006449,7251.10,69.30,True
18069,B0247/S015,False,1.863620,0.001115,0,10,1.000000,0.000000,0.441559,0.004603,0.441559,0.004603,8776.10,70.00,True
18198,B1248/S015,False,1.704243,0.001902,0,10,0.998377,0.005133,0.423378,0.006381,0.424774,0.007711,8440.80,69.90,True
18202,B1348/S015,False,1.580151,0.002114,0,10,0.981364,0.005867,0.385005,0.007104,0.399675,0.007980,7708.50,68.80,True
18206,B12348/S015,False,1.299120,0.001649,0,10,0.807656,0.284324,0.258059,0.090846,0.320316,0.113579,5170.80,56.40,True
18211,B0158/S015,False,1.175090,0.002223,0,10,0.947364,0.023476,0.301373,0.006507,0.335917,0.014728,6008.90,66.40,True
18246,B1268/S015,False,1.379009,0.002104,0,10,0.960819,0.016083,0.336688,0.005831,0.364647,0.010184,6825.20,67.30,True
18308,B278/S015,False,1.542291,0.002077,0,10,0.977759,0.017015,0.306037,0.007591,0.320280,0.013706,6133.60,68.50,True
18369,B0678/S015,False,1.272950,0.089808,0,10,0.071416,0.028093,0.000864,0.000444,0.115804,0.053233,13.20,4.40,False
18518,B1246/S25,False,1.912230,0.001371,0,10,1.000000,0.000000,0.474320,0.003604,0.474320,0.003604,9424.90,70.00,True
18542,B12356/S25,False,1.658972,0.002255,0,10,1.000000,0.000000,0.430257,0.004459,0.430257,0.004459,8589.60,70.00,True
18616,B3457/S25,False,1.574536,0.002317,0,10,0.991947,0.008453,0.395696,0.006141,0.402162,0.007613,7899.30,69.30,True
18636,B2367/S25,False,1.605783,0.001038,0,10,1.000000,0.000000,0.422231,0.002774,0.422231,0.002774,8398.20,70.00,True
18805,B024568/S25,False,1.608933,0.002541,0,10,0.993129,0.007843,0.400366,0.008439,0.405912,0.008246,8005.90,69.40,True
18836,B2478/S25,False,1.895575,0.001156,0,10,1.000000,0.000000,0.462898,0.004022,0.462898,0.004022,9242.50,70.00,True
18866,B14578/S25,False,1.653829,0.001226,0,10,1.000000,0.000000,0.418105,0.008105,0.418105,0.008105,8374.70,70.00,True
18900,B24678/S25,False,1.946634,0.001084,0,10,1.000000,0.000000,0.473706,0.001987,0.473706,0.001987,9411.50,70.00,True
18963,B014/S025,False,1.741084,0.001429,0,10,0.998377,0.005133,0.414540,0.005319,0.415868,0.003242,8251.40,69.90,True
19259,B013458/S025,False,1.586291,0.001695,0,10,0.989180,0.010273,0.399447,0.007439,0.408187,0.004663,8002.60,69.20,True
19330,B178/S025,False,1.531240,0.001314,0,10,0.979116,0.010725,0.305333,0.007880,0.318517,0.011444,6108.70,68.70,True
19345,B0478/S025,False,1.471152,0.008019,0,10,0.958537,0.017697,0.252689,0.008221,0.274981,0.008344,5077.20,66.90,True
19382,B124578/S025,False,1.714709,0.001108,0,10,1.000000,0.000000,0.449646,0.004971,0.449646,0.004971,8957.60,70.00,True
19513,B0345/S125,False,1.486574,0.001241,0,10,0.976862,0.013320,0.365851,0.009202,0.383334,0.010285,7319.70,68.30,True
19655,B01267/S125,False,1.252211,0.004988,0,10,0.893320,0.030628,0.162587,0.024294,0.203188,0.026967,3016.50,61.70,True
19670,B12467/S125,False,1.856124,0.001354,0,10,1.000000,0.000000,0.467096,0.004914,0.467096,0.004914,9316.90,70.00,True
19708,B234567/S125,False,1.362977,0.003202,0,10,0.824969,0.290133,0.263402,0.092910,0.313186,0.110648,5257.60,57.70,True
19772,B23458/S125,False,1.376800,0.001862,0,10,0.939559,0.017896,0.336277,0.009081,0.380676,0.009142,6743.90,65.50,True
19826,B14568/S125,False,1.494189,0.002638,0,10,0.979588,0.012694,0.381473,0.005842,0.397490,0.006402,7667.40,68.50,True
19940,B25678/S125,False,1.538925,0.001875,0,10,0.997762,0.005283,0.405429,0.006761,0.407249,0.006363,8089.20,69.80,True
20123,B01347/S0125,False,1.692827,0.001557,0,10,1.000000,0.000000,0.424505,0.006745,0.424505,0.006745,8497.50,70.00,True
20276,B2458/S0125,False,1.679447,0.001341,0,10,1.000000,0.000000,0.440601,0.005913,0.440601,0.005913,8785.20,70.00,True
20358,B1278/S0125,False,1.260714,0.002780,0,10,0.948321,0.015815,0.309687,0.008641,0.344194,0.010758,6259.60,66.20,True
20434,B14678/S0125,False,1.745914,0.001312,0,10,1.000000,0.000000,0.428340,0.005028,0.428340,0.005028,8580.60,70.00,True
20442,B134678/S0125,False,1.786973,0.001279,0,10,1.000000,0.000000,0.443247,0.007278,0.443247,0.007278,8854.70,70.00,True
20450,B15678/S0125,False,1.189006,0.016545,0,10,0.596123,0.216751,0.058533,0.024995,0.132189,0.054323,1005.20,39.90,True
20516,B25/S35,False,1.806726,0.001805,0,10,1.000000,0.000000,0.413401,0.004478,0.413401,0.004478,8272.00,70.00,True
20517,B025/S35,False,1.857008,0.000880,0,10,1.000000,0.000000,0.441187,0.004146,0.441187,0.004146,8788.60,70.00,True
20810,B1368/S35,False,1.896963,0.001376,0,10,1.000000,0.000000,0.467797,0.001767,0.467797,0.001767,9333.70,70.00,True
20818,B1468/S35,False,1.917059,0.003525,0,10,1.000000,0.000000,0.436194,0.003846,0.436194,0.003846,8698.20,70.00,True
20826,B13468/S35,False,1.954717,0.001295,0,10,1.000000,0.000000,0.481958,0.002978,0.481958,0.002978,9591.70,70.00,True
20925,B0234578/S35,False,1.645297,0.001713,0,10,0.991885,0.008554,0.401331,0.007178,0.407868,0.005221,8021.40,69.50,True
20928,B678/S35,False,1.491678,0.117282,0,10,0.003246,0.010265,0.000026,0.000082,0.016000,0.050596,0.40,0.20,False
20961,B05678/S35,False,1.289394,0.006778,0,10,0.882977,0.023565,0.227677,0.007974,0.291894,0.016320,4573.30,61.70,True
21028,B25/S035,False,1.838282,0.001255,0,10,1.000000,0.000000,0.429402,0.004484,0.429402,0.004484,8592.60,70.00,True
21034,B135/S035,False,1.992825,0.001303,0,10,1.000000,0.000000,0.493267,0.001661,0.493267,0.001661,9796.40,70.00,True
21293,B02358/S035,False,1.886586,0.001810,0,10,1.000000,0.000000,0.482523,0.001576,0.482523,0.001576,9592.50,70.00,True
21318,B1268/S035,False,1.662735,0.001534,0,10,0.996970,0.006409,0.400981,0.006257,0.403413,0.005569,8000.90,69.80,True
21345,B0568/S035,False,1.257715,0.014507,0,10,0.828803,0.028639,0.168427,0.005747,0.245192,0.018046,3398.70,58.10,True
21349,B02568/S035,False,1.832365,0.001179,0,10,1.000000,0.000000,0.455986,0.004173,0.455986,0.004173,9097.10,70.00,True
21393,B0478/S035,False,1.544351,0.017300,0,10,0.970950,0.017807,0.292053,0.010751,0.309777,0.012285,5824.40,67.80,True
21466,B134678/S035,False,1.924388,0.001242,0,10,1.000000,0.000000,0.471663,0.003055,0.471663,0.003055,9427.40,70.00,True
21484,B235678/S035,False,1.788443,0.001355,0,10,1.000000,0.000000,0.452399,0.004960,0.452399,0.004960,9038.00,70.00,True
21671,B01257/S135,False,1.841744,0.002009,0,10,1.000000,0.000000,0.458946,0.004310,0.458946,0.004310,9136.80,70.00,True
21774,B1238/S135,False,1.519645,0.002413,0,10,0.979643,0.011670,0.382036,0.009279,0.397959,0.006629,7645.70,68.60,True
21829,B0268/S135,False,1.863620,0.001567,0,10,1.000000,0.000000,0.430472,0.005523,0.430472,0.005523,8588.30,70.00,True
21851,B013468/S135,False,1.963969,0.001158,0,10,1.000000,0.000000,0.481421,0.002176,0.481421,0.002176,9571.50,70.00,True
21898,B1378/S135,False,1.881308,0.001362,0,10,1.000000,0.000000,0.468822,0.001866,0.468822,0.001866,9354.50,70.00,True
22101,B0246/S0135,False,2.147185,0.000969,0,10,1.000000,0.000000,0.497893,0.001572,0.497893,0.001572,9889.70,70.00,True
22149,B027/S0135,False,1.777744,0.001467,0,10,1.000000,0.000000,0.406234,0.004320,0.406234,0.004320,8128.30,70.00,True
22563,B015/S235,False,1.541285,0.003933,0,10,0.971213,0.020011,0.356359,0.013626,0.377611,0.008064,7129.60,67.90,True
22589,B02345/S235,False,1.468180,0.003259,0,10,0.983206,0.011384,0.372512,0.008154,0.385367,0.010848,7447.80,68.80,True
22626,B156/S235,False,1.533803,0.003040,0,10,0.961399,0.011813,0.342752,0.012834,0.370524,0.008804,6851.50,67.30,True
22635,B01356/S235,False,1.847506,0.000889,0,10,1.000000,0.000000,0.472123,0.003988,0.472123,0.003988,9430.50,70.00,True
22644,B2456/S235,False,1.746655,0.001151,0,10,1.000000,0.000000,0.436331,0.006384,0.436331,0.006384,8706.10,70.00,True
22651,B013456/S235,False,1.597876,0.001966,0,10,0.984178,0.010409,0.384038,0.008404,0.396536,0.012413,7694.10,68.90,True
22707,B01457/S235,False,1.772741,0.001469,0,10,1.000000,0.000000,0.447109,0.004110,0.447109,0.004110,8908.70,70.00,True
22768,B4567/S235,False,1.327363,0.068966,0,10,0.308387,0.081335,0.003658,0.001896,0.035773,0.011069,56.20,19.00,True
22824,B358/S235,False,1.864729,0.002105,0,10,1.000000,0.000000,0.473918,0.003569,0.473918,0.003569,9466.10,70.00,True
22988,B23678/S235,False,1.664495,0.001591,0,10,1.000000,0.000000,0.439509,0.004890,0.439509,0.004890,8763.80,70.00,True
23017,B035678/S235,False,1.783881,0.001678,0,10,1.000000,0.000000,0.452363,0.005633,0.452363,0.005633,9020.90,70.00,True
23086,B1235/S0235,False,1.670950,0.004215,0,10,1.000000,0.000000,0.424582,0.004602,0.424582,0.004602,8480.50,70.00,True
23141,B0256/S0235,False,1.719963,0.001490,0,10,1.000000,0.000000,0.451454,0.005691,0.451454,0.005691,9049.60,70.00,True
23142,B1256/S0235,False,1.688012,0.001288,0,10,1.000000,0.000000,0.442535,0.007764,0.442535,0.007764,8862.50,70.00,True
23148,B2356/S0235,False,1.738684,0.001778,0,10,1.000000,0.000000,0.453442,0.004562,0.453442,0.004562,9043.70,70.00,True
23250,B1467/S0235,False,1.955694,0.001820,0,10,1.000000,0.000000,0.475818,0.002505,0.475818,0.002505,9485.20,70.00,True
23367,B01268/S0235,False,1.516042,0.002815,0,10,0.967607,0.018157,0.355639,0.017844,0.379496,0.011945,7153.50,67.80,True
23441,B0478/S0235,False,1.727714,0.006707,0,10,0.991361,0.009239,0.360083,0.008963,0.366391,0.010015,7201.30,69.40,True
23510,B124678/S0235,False,1.989429,0.000821,0,10,1.000000,0.000000,0.476730,0.004849,0.476730,0.004849,9536.20,70.00,True
23546,B1345678/S0235,False,1.569094,0.002123,0,10,0.973014,0.013477,0.363386,0.007189,0.383714,0.006796,7273.60,68.20,True
23761,B0467/S1235,False,1.871022,0.003827,0,10,0.999385,0.001945,0.427625,0.007881,0.428136,0.006548,8564.90,69.90,True
23774,B123467/S1235,False,1.596408,0.008408,0,10,0.966295,0.018269,0.347005,0.007851,0.371738,0.015283,6993.30,67.80,True
23784,B3567/S1235,False,1.768585,0.001742,0,10,1.000000,0.000000,0.451425,0.004810,0.451425,0.004810,8984.60,70.00,True
23789,B023567/S1235,False,1.700059,0.001585,0,10,1.000000,0.000000,0.426721,0.006269,0.426721,0.006269,8512.10,70.00,True
23810,B18/S1235,False,1.265441,0.167415,0,10,0.047070,0.017862,0.000704,0.000461,0.212225,0.087118,10.80,2.90,False
23821,B0238/S1235,False,1.445363,0.004803,0,10,0.941015,0.012285,0.261899,0.023608,0.295336,0.024378,5107.60,65.70,True
23875,B0168/S1235,False,1.347333,0.077213,0,10,0.117717,0.065062,0.002247,0.001839,0.145422,0.059246,34.70,7.30,True
23930,B134568/S1235,False,1.613074,0.002071,0,10,0.990569,0.011846,0.396407,0.009069,0.403989,0.008854,7961.20,69.20,True
23979,B013578/S1235,False,1.919300,0.001325,0,10,1.000000,0.000000,0.485067,0.002302,0.485067,0.002302,9637.10,70.00,True
24048,B45678/S1235,False,1.557251,0.004429,0,10,0.925247,0.030798,0.238156,0.019103,0.277736,0.017095,4349.30,64.50,True
24093,B0234/S01235,False,1.488317,0.002827,0,10,0.977240,0.013028,0.341424,0.007541,0.357461,0.007469,6880.30,68.20,True
24110,B1235/S01235,False,1.578242,0.004697,0,10,0.990413,0.008201,0.397837,0.007826,0.405525,0.005322,7914.00,69.20,True
24187,B013456/S01235,False,1.570523,0.003284,0,10,0.967884,0.010177,0.360462,0.008350,0.384548,0.004609,7263.10,67.90,True
24197,B027/S01235,False,1.461361,0.106747,0,10,0.116862,0.041061,0.002068,0.000932,0.150777,0.075294,31.80,7.20,True
24212,B247/S01235,False,1.903966,0.001461,0,10,1.000000,0.000000,0.468085,0.005741,0.468085,0.005741,9337.50,70.00,True
24276,B2467/S01235,False,1.994161,0.000573,0,10,1.000000,0.000000,0.481502,0.002300,0.481502,0.002300,9619.40,70.00,True
24338,B148/S01235,False,1.763280,0.001350,0,10,1.000000,0.000000,0.436072,0.004664,0.436072,0.004664,8733.80,70.00,True
24355,B0158/S01235,False,1.364628,0.024166,0,10,0.515563,0.084030,0.031890,0.011045,0.118398,0.034566,513.50,33.30,True
24400,B468/S01235,False,1.852320,0.013115,0,10,0.960265,0.020380,0.243225,0.023386,0.263333,0.021634,4546.40,66.60,True
24480,B578/S01235,False,1.290111,0.138600,0,10,0.096622,0.024014,0.001591,0.000589,0.151889,0.048868,24.30,6.00,False
24566,B1245678/S01235,False,1.648127,0.001344,0,10,0.986128,0.009443,0.388248,0.006235,0.399208,0.007119,7796.00,69.00,True
24573,B02345678/S01235,False,1.430099,0.001974,0,10,0.837473,0.294835,0.285727,0.101154,0.329630,0.116352,5742.90,58.70,True
24656,B46/S45,False,0.693147,,9,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
24678,B1256/S45,False,1.430431,0.001012,0,10,0.985399,0.012391,0.380272,0.004998,0.391688,0.009535,7614.60,68.90,True
24701,B023456/S45,False,1.154923,0.008509,0,10,0.784113,0.277027,0.204980,0.073274,0.269615,0.095634,4127.00,54.40,True
24721,B047/S45,False,1.200717,0.005408,0,10,0.919364,0.027870,0.246903,0.009617,0.292002,0.011480,4959.50,64.60,True
24862,B12348/S45,False,1.235558,0.004388,0,10,0.892951,0.024648,0.284750,0.009045,0.356839,0.013367,5707.00,62.30,True
24868,B258/S45,False,1.573820,0.001196,0,10,0.993380,0.007901,0.340784,0.005546,0.345375,0.007960,6801.90,69.50,True
24894,B123458/S45,False,1.092293,0.008349,0,10,0.838640,0.021993,0.231063,0.007428,0.328021,0.017215,4626.60,58.90,True
25049,B034678/S45,False,1.556916,0.001528,0,10,0.989748,0.006920,0.393425,0.007148,0.401568,0.005442,7880.00,69.20,True
25052,B234678/S45,False,1.501550,0.002887,0,10,0.960126,0.012655,0.349297,0.010456,0.378673,0.008828,7018.30,67.30,True
25138,B145/S045,False,1.357628,0.002361,0,10,0.981768,0.011051,0.383878,0.005640,0.398246,0.008177,7677.90,68.70,True
25157,B026/S045,False,1.568437,0.000789,0,10,0.885123,0.311275,0.322462,0.113570,0.333360,0.117321,6434.30,61.90,True
25172,B246/S045,False,1.813444,0.001366,0,10,1.000000,0.000000,0.466468,0.004288,0.466468,0.004288,9280.20,70.00,True
25254,B1257/S045,False,1.551317,0.001186,0,10,0.993338,0.008252,0.406311,0.006404,0.411752,0.005592,8077.00,69.50,True
25280,B67/S045,False,0.000000,0.000000,0,10,0.025969,0.020531,0.000078,0.000060,0.043356,0.037927,1.20,1.60,False
25415,B01268/S045,False,1.289470,0.003111,0,10,0.905248,0.021496,0.294265,0.005679,0.358832,0.011493,5908.20,63.30,True
25481,B0378/S045,False,1.545867,0.001772,0,10,0.986862,0.012419,0.336784,0.008510,0.345772,0.007443,6719.90,69.00,True
25492,B2478/S045,False,1.747445,0.001645,0,10,1.000000,0.000000,0.442848,0.003594,0.442848,0.003594,8836.50,70.00,True
25613,B023/S145,False,1.483374,0.001462,0,10,0.960425,0.015477,0.353329,0.009801,0.382863,0.008963,7080.70,67.20,True
25734,B127/S145,False,1.326415,0.000830,0,10,0.950284,0.017020,0.319866,0.010273,0.354055,0.012290,6435.30,66.60,True
25774,B12357/S145,False,1.706930,0.001596,0,10,1.000000,0.000000,0.431080,0.006748,0.431080,0.006748,8572.90,70.00,True
25883,B01348/S145,False,1.462643,0.001232,0,10,0.983771,0.012762,0.385984,0.007125,0.398776,0.006521,7711.20,68.90,True
25949,B023468/S145,False,1.627685,0.001593,0,10,0.995047,0.007787,0.402207,0.007663,0.406223,0.008289,8015.20,69.60,True
26045,B0234578/S145,False,1.335209,0.003135,0,10,0.942462,0.017505,0.318391,0.013807,0.358201,0.015380,6394.00,66.30,True
26104,B345678/S145,False,1.136547,0.001877,0,10,0.800139,0.281843,0.251059,0.088655,0.317152,0.111798,5013.70,55.80,True
26156,B235/S0145,False,1.691976,0.001449,0,10,1.000000,0.000000,0.436403,0.007559,0.436403,0.007559,8715.20,70.00,True
26211,B0156/S0145,False,1.236951,0.002961,0,10,0.945512,0.022713,0.320430,0.009797,0.358310,0.010048,6440.70,65.80,True
26292,B2457/S0145,False,1.568391,0.001909,0,10,0.998698,0.004118,0.425731,0.006648,0.426865,0.008004,8471.90,69.90,True
26348,B23567/S0145,False,1.513459,0.002467,0,10,0.979464,0.013538,0.364978,0.008230,0.380488,0.012624,7336.70,68.60,True
26561,B0678/S0145,False,1.124014,0.024096,0,10,0.087069,0.030327,0.000989,0.000441,0.115295,0.042149,15.00,5.40,False
